Location,Time,Sex,Per_Hour_Coded,Per_Month_Coded,Mean Speed (m/min),Pedestrian Density (Peds/m2),Pedestrian Flow (peds/m/min)
Jinja,AM,M,Hour 1,Month 2,85.01667814,2.250661905,30.30395841
Jinja,AM,M,Hour 3,Month 1,77.69740009,3.054890773,38.89664667
Jinja,AM,M,Hour 3,Month 2,71.77358114,3.785344219,33.4389563
Jinja,AM,M,Hour 1,Month 2,71.13516666,3.767461097,28.77406156
Jinja,AM,M,Hour 1,Month 3,91.90362,1.972689778,27.51415751
Jinja,AM,M,Hour 1,Month 2,104.7180033,0.868185774,42.84539132
Jinja,AM,M,Hour 3,Month 3,93.94463189,1.99105196,10.36614213
Jinja,AM,M,Hour 2,Month 2,98.00948825,1.479816287,28.29663379
Jinja,AM,M,Hour 3,Month 3,89.02428321,2.28891201,25.04626728
Jinja,AM,M,Hour 1,Month 1,72.67774329,3.64125027,28.85593078
Jinja,AM,M,Hour 1,Month 3,45.67754326,5.530177053,26.02741103
Jinja,AM,M,Hour 3,Month 3,77.51146839,3.306843514,18.0050747
Jinja,AM,M,Hour 1,Month 3,72.9154353,3.58786555,44.14204843
Jinja,AM,M,Hour 3,Month 1,93.3830754,1.638386989,17.85505814
Jinja,AM,M,Hour 3,Month 2,65.52142918,4.30538337,28.97892371
Jinja,AM,M,Hour 2,Month 3,66.19320091,4.075168342,19.28325466
Jinja,AM,M,Hour 1,Month 2,74.93366735,3.786419308,23.42834954
Jinja,AM,M,Hour 1,Month 3,66.8938758,4.017170095,29.39243959
Jinja,AM,M,Hour 3,Month 1,78.75838093,3.247041284,32.5844054
Jinja,AM,M,Hour 1,Month 2,65.41745032,4.153672842,32.86950057
Jinja,AM,M,Hour 2,Month 2,86.06964398,2.211553636,46.5386369
Jinja,AM,M,Hour 2,Month 1,75.06009747,3.423621878,26.14635451
Jinja,AM,M,Hour 1,Month 3,71.97726479,3.308085011,34.76212512
Jinja,AM,M,Hour 2,Month 3,90.97829025,2.060125081,38.34701639
Jinja,AM,M,Hour 1,Month 2,68.88423527,3.778799435,27.3629526
Jinja,AM,M,Hour 2,Month 3,86.91695872,2.009777774,20.81383219
Jinja,AM,M,Hour 2,Month 1,70.90413753,3.329252463,29.41217532
Jinja,AM,M,Hour 1,Month 3,68.89769327,3.748350862,25.69063065
Jinja,AM,M,Hour 1,Month 3,65.42243542,4.061195351,13.39366769
Jinja,AM,M,Hour 1,Month 2,73.95899899,3.685626892,24.03382411
Jinja,AM,M,Hour 1,Month 1,76.09577472,3.767891353,32.16370649
Jinja,AM,M,Hour 2,Month 2,85.72342684,2.577189012,29.22194586
Jinja,AM,M,Hour 1,Month 3,72.67313286,3.574040737,17.61849544
Jinja,AM,M,Hour 1,Month 1,88.50036197,2.61631618,8.268200969
Jinja,AM,M,Hour 1,Month 2,74.2067625,3.881099182,42.75751676
Jinja,AM,M,Hour 1,Month 1,73.60341434,4.053369059,33.20002818
Jinja,AM,M,Hour 1,Month 1,92.21098957,1.991393905,16.39605072
Jinja,AM,M,Hour 1,Month 3,87.17962681,2.288104933,17.1572322
Jinja,AM,M,Hour 1,Month 1,63.43072407,4.492306091,21.00374143
Jinja,AM,M,Hour 1,Month 1,73.87527541,3.30615441,32.6316944
Jinja,AM,M,Hour 3,Month 2,83.47820304,2.48353711,22.77846803
Jinja,AM,M,Hour 2,Month 3,88.18222117,2.51618054,32.49478848
Jinja,AM,M,Hour 3,Month 1,80.01924329,3.023348253,43.27946776
Jinja,AM,M,Hour 1,Month 3,56.83794321,4.872996723,25.63524885
Jinja,AM,M,Hour 1,Month 3,71.19781756,3.389343536,24.77920132
Jinja,AM,M,Hour 1,Month 1,66.08629436,3.964173406,16.08013978
Jinja,AM,M,Hour 2,Month 2,74.5453804,3.233751885,28.54493781
Jinja,AM,M,Hour 3,Month 1,83.25608353,2.616374238,30.10802568
Jinja,AM,M,Hour 2,Month 1,80.93266574,2.593168007,21.98899939
Jinja,AM,M,Hour 2,Month 1,73.05235837,3.473594859,3.632036921
Jinja,AM,M,Hour 1,Month 2,79.61565181,3.176534972,19.44544366
Jinja,AM,M,Hour 2,Month 1,83.14151254,2.712866401,37.54061503
Jinja,AM,M,Hour 1,Month 2,84.26832152,3.307122792,26.48046356
Jinja,AM,M,Hour 2,Month 2,57.5122919,4.782416139,26.35516466
Jinja,AM,M,Hour 1,Month 2,100.8789515,1.328413556,37.33917396
Jinja,AM,M,Hour 2,Month 1,67.4476787,3.558629503,24.21050998
Jinja,AM,M,Hour 2,Month 1,44.30015582,5.843466624,27.76457007
Jinja,AM,M,Hour 1,Month 2,89.25879448,2.11342689,27.97916234
Jinja,AM,M,Hour 2,Month 3,70.10558234,3.459344603,30.39883592
Jinja,AM,M,Hour 1,Month 1,88.06035214,2.532142444,19.22012393
Jinja,AM,M,Hour 2,Month 2,70.85891864,3.534311059,22.97633501
Jinja,AM,M,Hour 1,Month 3,64.58870342,4.081192485,25.0624217
Jinja,AM,M,Hour 2,Month 1,98.30530963,1.575443421,33.46703752
Jinja,AM,M,Hour 1,Month 2,71.55259777,3.806202379,34.79260785
Jinja,AM,M,Hour 2,Month 2,79.50049908,3.22446207,43.66778436
Jinja,AM,M,Hour 1,Month 3,72.28571791,3.624475709,39.2899451
Jinja,AM,M,Hour 2,Month 3,73.41586147,3.179195461,26.41106954
Jinja,AM,M,Hour 2,Month 1,60.42323012,4.731143902,32.87377446
Jinja,AM,M,Hour 1,Month 1,78.79580729,2.916218871,28.602126
Jinja,AM,M,Hour 1,Month 2,82.60383659,2.693650846,35.16582497
Jinja,AM,M,Hour 1,Month 2,62.61171488,4.335505253,20.70295962
Jinja,AM,M,Hour 3,Month 3,90.19494645,1.851588713,22.464298
Jinja,AM,M,Hour 1,Month 2,76.24994168,3.276924974,33.41913227
Jinja,AM,M,Hour 1,Month 1,78.07806165,3.032391715,31.85239319
Jinja,AM,M,Hour 2,Month 3,81.41735678,2.775199966,26.38675128
Jinja,AM,M,Hour 2,Month 3,64.44928814,3.946099512,15.53160702
Jinja,AM,M,Hour 1,Month 1,87.15379208,2.278562856,37.67915974
Jinja,AM,M,Hour 1,Month 3,67.50832872,3.901893647,26.70699472
Jinja,AM,M,Hour 2,Month 3,65.56436668,4.243136626,42.01819599
Jinja,AM,M,Hour 3,Month 1,63.40348702,4.547006669,17.29553004
Jinja,AM,M,Hour 3,Month 1,74.17495702,3.26474291,17.48087498
Jinja,AM,M,Hour 1,Month 1,72.08834742,3.456545582,13.3557919
Jinja,AM,M,Hour 3,Month 3,77.79434972,3.45831855,36.47323211
Jinja,AM,M,Hour 2,Month 2,70.40808586,3.950988741,24.69795531
Jinja,AM,M,Hour 3,Month 1,63.16467758,4.1783201,28.14547341
Jinja,AM,M,Hour 3,Month 1,85.72499117,2.060201051,8.24150006
Jinja,AM,M,Hour 2,Month 2,79.50046934,3.051917673,35.63207402
Jinja,AM,M,Hour 1,Month 1,71.90774736,3.698841337,33.01612882
Jinja,AM,M,Hour 2,Month 3,86.52982077,2.113114242,34.15301807
Jinja,AM,M,Hour 2,Month 1,69.17159108,3.948954279,27.92084905
Jinja,AM,M,Hour 2,Month 3,76.43807254,3.207481726,22.56008984
Jinja,AM,M,Hour 2,Month 2,82.4468663,2.204164744,32.68037354
Jinja,AM,M,Hour 1,Month 2,79.3185363,3.269003008,31.26365158
Jinja,AM,M,Hour 2,Month 3,79.96129387,3.101849468,20.79522638
Jinja,AM,M,Hour 3,Month 1,84.93161671,2.110777613,21.49725806
Jinja,AM,M,Hour 2,Month 2,90.56468643,1.910541689,5.60821313
Jinja,AM,M,Hour 1,Month 3,81.71422461,2.900561234,35.26326116
Jinja,AM,M,Hour 3,Month 1,70.27723121,3.651853682,44.02494107
Jinja,AM,M,Hour 1,Month 2,92.40551046,2.056503521,25.49592341
Jinja,AM,M,Hour 3,Month 2,74.10390647,3.202660951,28.01193627
Jinja,AM,M,Hour 1,Month 3,68.04363091,4.271627697,37.07443713
Jinja,AM,M,Hour 3,Month 1,61.15020821,4.169643566,18.67199346
Jinja,AM,M,Hour 1,Month 1,72.53181146,3.382125605,14.98777396
Jinja,AM,M,Hour 2,Month 3,79.92968715,3.139131349,24.69988728
Jinja,AM,M,Hour 2,Month 2,85.90390785,2.636664956,17.67772921
Jinja,AM,M,Hour 2,Month 1,71.84547243,3.622993106,50.77157414
Jinja,AM,M,Hour 1,Month 3,81.07187434,2.857468883,23.14065012
Jinja,AM,M,Hour 1,Month 3,66.36227452,3.708224397,14.71856122
Jinja,AM,M,Hour 2,Month 1,83.91999627,2.946820979,29.30336477
Jinja,AM,M,Hour 1,Month 1,75.93301135,3.104879664,49.4548116
Jinja,AM,M,Hour 3,Month 3,66.34338432,4.290216797,32.2232064
Jinja,AM,M,Hour 1,Month 3,103.2040129,1.074160729,20.92929165
Jinja,AM,M,Hour 3,Month 3,81.9898436,2.720734039,26.23252205
Jinja,AM,M,Hour 2,Month 2,73.79518333,3.110852556,9.895597013
Jinja,AM,M,Hour 1,Month 3,83.93585388,2.719911145,23.64716797
Jinja,AM,M,Hour 1,Month 2,95.80117244,1.887556074,19.76475349
Jinja,AM,M,Hour 2,Month 1,108.3859155,0.469803514,18.83867473
Jinja,AM,M,Hour 2,Month 3,88.36456926,2.421881341,19.77200714
Jinja,AM,M,Hour 1,Month 3,89.67666803,2.427818874,18.25723041
Jinja,AM,M,Hour 1,Month 2,64.57647049,4.183524924,26.08598198
Jinja,AM,M,Hour 2,Month 3,76.13845472,3.118075048,29.90577858
Jinja,AM,M,Hour 3,Month 1,72.24112576,3.4580812,15.47891163
Jinja,AM,M,Hour 1,Month 1,73.51340407,3.82417441,39.15596762
Jinja,AM,M,Hour 1,Month 1,81.65391379,3.186392322,15.36024222
Jinja,AM,M,Hour 2,Month 3,67.71726211,3.860703404,16.42888781
Jinja,AM,M,Hour 1,Month 3,60.53608867,4.486477971,31.27816988
Jinja,AM,M,Hour 2,Month 3,84.54747357,2.249634884,28.20303135
Jinja,AM,M,Hour 1,Month 3,67.73031548,3.695793543,35.96550833
Jinja,AM,M,Hour 1,Month 2,70.01874818,3.576534204,37.07130765
Jinja,AM,M,Hour 2,Month 1,66.94330746,4.295500935,30.72531129
Jinja,AM,M,Hour 1,Month 1,97.07828187,1.777434495,38.73114946
Jinja,AM,M,Hour 1,Month 2,85.68422183,2.162881527,30.97393498
Jinja,AM,M,Hour 2,Month 2,64.59275988,4.156665491,20.94498936
Jinja,AM,M,Hour 3,Month 3,89.53299317,1.960384559,24.61264717
Jinja,AM,M,Hour 1,Month 1,91.99195358,2.031763102,21.46994762
Jinja,AM,M,Hour 1,Month 3,68.20802312,3.382427608,13.69617486
Jinja,AM,M,Hour 3,Month 3,79.75487114,2.518835061,35.1963808
Jinja,AM,M,Hour 1,Month 2,67.51952065,3.704265085,34.15304593
Jinja,AM,M,Hour 1,Month 1,75.93256711,3.22662768,30.82022644
Jinja,AM,M,Hour 3,Month 1,85.41410477,2.643850278,36.07976521
Jinja,AM,M,Hour 1,Month 2,69.21965524,4.082966526,41.53934525
Jinja,AM,M,Hour 1,Month 3,46.26579076,5.329414198,4.468551385
Jinja,AM,M,Hour 2,Month 3,75.46883291,3.396575134,29.84727213
Jinja,AM,M,Hour 1,Month 2,92.84610744,1.691771339,40.44200185
Jinja,AM,M,Hour 2,Month 2,74.37823268,3.165284464,23.75028258
Jinja,AM,M,Hour 2,Month 3,100.0510786,1.199287007,28.01070267
Jinja,AM,M,Hour 1,Month 2,96.3069889,2.045353535,27.14760672
Jinja,AM,M,Hour 1,Month 1,93.53001808,1.354451603,22.17705064
Jinja,AM,M,Hour 1,Month 2,66.79033578,4.075879188,1.288827297
Jinja,AM,M,Hour 1,Month 1,63.46776343,4.147730311,32.59318365
Jinja,AM,M,Hour 2,Month 1,68.19419829,4.074984269,35.96877676
Jinja,AM,M,Hour 2,Month 2,67.78967307,3.703770386,34.54195661
Jinja,AM,M,Hour 3,Month 3,90.44172795,1.933979801,27.9372435
Jinja,AM,M,Hour 2,Month 2,95.36041981,1.880074272,62.86477922
Jinja,AM,M,Hour 3,Month 1,82.55083707,2.81407201,26.31639039
Jinja,AM,M,Hour 3,Month 2,59.15279939,4.623565035,26.84490108
Jinja,AM,M,Hour 3,Month 3,79.61986618,2.902547814,30.36206093
Jinja,AM,M,Hour 1,Month 3,70.77161467,3.795185671,24.52273346
Jinja,AM,M,Hour 2,Month 3,72.76230561,3.440874637,31.93586058
Jinja,AM,M,Hour 2,Month 1,64.08434792,4.100605762,27.24695864
Jinja,AM,M,Hour 2,Month 1,75.17243277,3.203424293,17.2091947
Jinja,AM,M,Hour 2,Month 2,70.8027301,3.190079902,28.35409436
Jinja,AM,M,Hour 3,Month 1,58.50188968,4.575052184,17.7089728
Jinja,AM,M,Hour 2,Month 1,82.97706222,2.812932226,33.10302063
Jinja,AM,M,Hour 3,Month 3,56.02490648,4.87703474,23.55715288
Jinja,AM,M,Hour 1,Month 2,74.53915124,3.185900584,37.1308086
Jinja,AM,M,Hour 2,Month 2,59.2951901,4.677627727,30.08644098
Jinja,AM,M,Hour 1,Month 2,77.34331713,3.405916132,28.48636705
Jinja,AM,M,Hour 3,Month 3,84.56577118,2.750016879,32.99934908
Jinja,AM,M,Hour 1,Month 2,68.56595654,3.7656723,36.2585194
Jinja,AM,M,Hour 2,Month 2,73.95004239,2.868894914,36.36266409
Jinja,AM,M,Hour 3,Month 3,90.56141644,2.188885222,26.1597318
Jinja,AM,M,Hour 3,Month 1,73.89079588,3.549337882,23.92489126
Jinja,AM,M,Hour 2,Month 1,72.2646214,3.432376115,22.53844656
Jinja,AM,M,Hour 1,Month 1,85.33476581,3.008917364,18.99608343
Jinja,AM,M,Hour 1,Month 1,72.85447789,3.570825218,39.73179425
Jinja,AM,M,Hour 3,Month 1,54.18060111,5.10477757,27.20649777
Jinja,AM,M,Hour 1,Month 3,86.91547788,2.772200346,35.34772653
Jinja,AM,M,Hour 1,Month 2,60.81909429,4.371937146,34.35055323
Jinja,AM,M,Hour 1,Month 1,75.86183343,3.459695142,19.46092829
Jinja,AM,M,Hour 1,Month 1,93.21527979,2.205335196,25.98217989
Jinja,AM,M,Hour 2,Month 1,63.32466835,4.078120263,10.27612544
Jinja,AM,M,Hour 2,Month 3,80.55974376,3.051607932,26.58465193
Jinja,AM,M,Hour 2,Month 2,71.73756788,4.15583823,35.2243444
Jinja,AM,M,Hour 1,Month 2,89.6456189,2.246020196,39.21458099
Jinja,AM,M,Hour 2,Month 3,74.45606447,3.341514605,38.0710211
Jinja,AM,M,Hour 3,Month 1,91.77287718,2.174512898,22.85152039
Jinja,AM,M,Hour 1,Month 2,75.13280681,3.446594782,31.91346787
Jinja,AM,M,Hour 1,Month 1,81.29166193,2.842080081,40.48115787
Jinja,AM,M,Hour 2,Month 3,71.66476631,3.654494392,36.98887216
Jinja,AM,M,Hour 2,Month 2,69.5379152,3.920854104,20.53020903
Jinja,AM,M,Hour 3,Month 1,77.1343991,3.24527882,31.95550098
Jinja,AM,M,Hour 3,Month 3,77.75623859,3.470917613,46.15102982
Jinja,AM,M,Hour 3,Month 3,67.42555235,4.122100173,23.41859776
Jinja,AM,M,Hour 1,Month 3,82.51811114,2.930388376,12.12000163
Jinja,AM,M,Hour 2,Month 3,92.52978955,1.958599047,19.30931862
Jinja,AM,M,Hour 3,Month 2,55.71413667,5.127747469,37.34581098
Jinja,AM,M,Hour 1,Month 3,87.89113893,2.2494666,35.17901727
Jinja,AM,M,Hour 3,Month 3,63.43133274,4.136120278,32.70232297
Jinja,AM,M,Hour 1,Month 3,77.86239609,3.072829858,19.36690869
Jinja,AM,M,Hour 1,Month 2,91.4634981,2.390808567,35.55822492
Jinja,AM,M,Hour 1,Month 3,67.4542609,3.630078243,23.71745715
Jinja,AM,M,Hour 2,Month 3,70.57845949,3.652198868,13.59801072
Jinja,AM,M,Hour 3,Month 3,82.25934281,2.768891451,24.92259774
Jinja,AM,M,Hour 2,Month 1,80.6469208,2.784726765,24.13360651
Jinja,AM,M,Hour 2,Month 2,84.21390624,2.849550911,21.89745597
Jinja,AM,M,Hour 1,Month 2,79.13271517,3.036285675,28.4850224
Jinja,AM,M,Hour 3,Month 1,60.2037394,4.761248293,33.49105254
Jinja,AM,M,Hour 1,Month 1,63.72327525,4.34043549,25.87832372
Jinja,AM,M,Hour 2,Month 3,96.34979889,1.426098039,31.80236596
Jinja,AM,M,Hour 2,Month 3,53.38919728,4.852092059,27.90997176
Jinja,AM,M,Hour 3,Month 2,87.07890397,2.47598808,31.8606824
Jinja,AM,M,Hour 1,Month 3,64.86257996,3.971862131,10.5118681
Jinja,AM,M,Hour 1,Month 3,90.46151069,2.089466656,15.51908743
Jinja,AM,M,Hour 3,Month 1,97.59056664,1.904148092,31.18089778
Jinja,AM,M,Hour 2,Month 1,75.73327784,2.884486237,44.00372999
Jinja,AM,M,Hour 1,Month 1,72.41876404,3.491389223,18.37274149
Jinja,AM,M,Hour 1,Month 3,68.06731477,3.924134539,15.82214391
Jinja,AM,M,Hour 1,Month 3,86.29357319,2.660378226,34.21971871
Jinja,AM,M,Hour 3,Month 1,79.7845665,2.835477903,34.83096529
Jinja,AM,M,Hour 1,Month 2,91.08084095,1.876310035,22.19414193
Jinja,AM,M,Hour 1,Month 3,79.41663132,2.925794202,42.36432266
Jinja,AM,M,Hour 1,Month 3,78.20936684,3.110154023,25.79047462
Jinja,AM,M,Hour 3,Month 1,77.85151173,3.046302034,43.94581677
Jinja,AM,M,Hour 1,Month 2,92.91006015,1.68547994,37.56142465
Jinja,AM,M,Hour 2,Month 2,56.67338491,5.079431081,5.696287419
Jinja,AM,M,Hour 2,Month 1,77.57671243,2.884492779,46.95484257
Jinja,AM,M,Hour 1,Month 2,73.50341415,3.405508588,24.75368155
Jinja,AM,M,Hour 1,Month 2,72.81983948,3.216836126,27.67318263
Jinja,AM,M,Hour 1,Month 2,73.44530016,3.644190237,21.091247
Jinja,AM,M,Hour 1,Month 1,78.35989674,3.402476493,28.20968723
Jinja,AM,M,Hour 1,Month 2,91.35611351,2.064810441,17.97238616
Jinja,AM,M,Hour 1,Month 3,58.39519272,4.176661264,39.06287043
Jinja,AM,M,Hour 2,Month 3,62.66991925,4.262211046,27.91639875
Jinja,AM,M,Hour 2,Month 1,79.79209818,3.1810658,29.0151551
Jinja,AM,M,Hour 2,Month 1,69.96012217,3.822845031,22.16348262
Jinja,AM,M,Hour 2,Month 3,74.67830741,3.135367943,27.42531854
Jinja,AM,M,Hour 1,Month 3,82.74924802,2.585458511,26.75196732
Jinja,AM,M,Hour 1,Month 2,64.2638754,4.119178944,23.19066579
Jinja,AM,M,Hour 3,Month 2,90.58945246,2.129255876,28.64624121
Jinja,AM,M,Hour 1,Month 2,70.06437921,3.632125122,15.72035698
Jinja,AM,M,Hour 1,Month 3,73.50133845,2.95004289,26.10395443
Jinja,AM,M,Hour 1,Month 2,73.67308647,3.598561186,28.68480023
Jinja,AM,M,Hour 1,Month 1,81.07238583,2.536749333,37.49839412
Jinja,AM,M,Hour 1,Month 2,108.0252783,0.813531472,13.70349617
Jinja,AM,M,Hour 1,Month 3,74.41777775,3.710575096,19.62564422
Jinja,AM,M,Hour 2,Month 2,92.19554234,2.152304019,36.35559023
Jinja,AM,M,Hour 3,Month 2,58.84451144,4.45346413,22.0093324
Jinja,AM,M,Hour 1,Month 1,77.53881347,2.870057203,32.80571488
Jinja,AM,M,Hour 2,Month 1,45.77305834,5.410378242,35.45104847
Jinja,AM,M,Hour 3,Month 3,77.62502557,2.929341171,35.75131009
Jinja,AM,M,Hour 1,Month 1,58.21387706,4.81357669,23.95928871
Jinja,AM,M,Hour 3,Month 2,75.38008586,3.868891135,15.93596744
Jinja,AM,M,Hour 3,Month 2,73.56111841,3.424661601,17.68595404
Jinja,AM,M,Hour 2,Month 3,100.7680542,1.457038303,34.01574434
Jinja,AM,M,Hour 2,Month 3,89.88270111,2.194904647,37.07061666
Jinja,AM,M,Hour 2,Month 2,88.00961728,2.559472472,19.75816954
Jinja,AM,M,Hour 1,Month 1,86.02678137,2.685065202,11.2014433
Jinja,AM,M,Hour 3,Month 1,70.20337805,3.340451248,33.90006633
Jinja,AM,M,Hour 1,Month 1,75.85741256,3.292662978,19.50696364
Jinja,AM,M,Hour 1,Month 1,58.52268441,4.774778136,22.11963137
Jinja,AM,M,Hour 2,Month 3,59.34765783,4.327760573,24.53156168
Jinja,AM,M,Hour 3,Month 2,72.65408335,3.674287744,25.07953137
Jinja,AM,M,Hour 3,Month 3,60.17126777,4.419177424,25.02500338
Jinja,AM,M,Hour 1,Month 3,85.15683289,2.462362896,24.26910011
Jinja,AM,M,Hour 1,Month 1,78.98584026,2.790674035,20.65852171
Jinja,AM,M,Hour 1,Month 1,75.08931662,3.199397114,47.67807313
Jinja,AM,M,Hour 1,Month 1,74.71539956,3.321146691,25.53546501
Jinja,AM,M,Hour 3,Month 2,104.6525533,1.195887267,23.62220473
Jinja,AM,M,Hour 1,Month 2,61.22212304,4.167011678,16.61589599
Jinja,AM,M,Hour 2,Month 3,95.12598352,1.298627336,22.75293569
Jinja,AM,M,Hour 1,Month 1,75.00738683,3.269828981,13.69915134
Jinja,AM,M,Hour 1,Month 3,75.65630448,3.118070462,28.17216658
Jinja,AM,M,Hour 2,Month 2,91.40164607,2.288466129,34.44439475
Jinja,AM,M,Hour 2,Month 3,83.30094058,2.855695228,20.47242363
Jinja,AM,M,Hour 1,Month 1,77.1964458,2.866330303,15.42662807
Jinja,AM,M,Hour 3,Month 3,73.05004794,3.281797783,22.85151284
Jinja,AM,M,Hour 3,Month 1,83.76597648,2.790138063,32.18079642
Jinja,AM,M,Hour 2,Month 1,99.30483442,1.636688445,25.6178694
Jinja,AM,M,Hour 1,Month 3,60.24460361,4.462793205,45.32954084
Jinja,AM,M,Hour 1,Month 1,86.47782665,2.760365397,13.90041516
Jinja,AM,M,Hour 1,Month 3,68.21514335,3.938935402,21.92710471
Jinja,AM,M,Hour 2,Month 2,98.61122773,1.055453957,25.79724958
Jinja,AM,M,Hour 3,Month 1,84.33408411,2.993702077,15.9256782
Jinja,AM,M,Hour 1,Month 3,56.07684129,5.020906124,30.47275679
Jinja,AM,M,Hour 1,Month 3,76.53343873,3.386751496,30.72041988
Jinja,AM,M,Hour 1,Month 2,78.38878506,3.158471923,16.65882059
Jinja,AM,M,Hour 1,Month 3,59.53011431,4.447634448,12.0680209
Jinja,AM,M,Hour 1,Month 3,87.44530949,2.146167748,23.03176111
Jinja,AM,M,Hour 1,Month 3,103.2959853,1.00792644,31.42471058
Jinja,AM,M,Hour 1,Month 1,85.3960356,2.537541564,14.35551273
Jinja,AM,M,Hour 1,Month 3,66.78707722,3.870014083,32.57064852
Jinja,AM,M,Hour 3,Month 1,83.49770099,2.685953938,22.13798546
Jinja,AM,M,Hour 1,Month 1,93.53726899,1.559096912,20.01886867
Jinja,AM,M,Hour 2,Month 1,58.39438659,4.756656578,31.31242897
Jinja,AM,M,Hour 1,Month 2,62.79274601,4.525308508,31.76746544
Jinja,AM,M,Hour 1,Month 1,78.41444824,3.009976956,18.95092632
Jinja,AM,M,Hour 1,Month 3,94.10050773,2.015542848,28.05169028
Jinja,AM,M,Hour 3,Month 2,70.00964105,3.986270456,33.00331576
Jinja,AM,M,Hour 1,Month 3,68.43628999,3.766026015,25.8929459
Jinja,AM,M,Hour 2,Month 2,70.40873221,3.748292284,11.00886568
Jinja,AM,M,Hour 1,Month 3,62.37676569,3.912545745,27.64770404
Jinja,AM,M,Hour 2,Month 2,86.26994037,2.406145845,25.16461637
Jinja,AM,M,Hour 2,Month 2,71.34410957,3.845787104,27.49812993
Jinja,AM,M,Hour 3,Month 2,78.08336954,3.016423362,8.088912744
Jinja,AM,M,Hour 1,Month 1,99.40900765,1.755892247,20.42727282
Jinja,AM,M,Hour 2,Month 2,58.22017412,4.650319147,18.732449
Jinja,AM,M,Hour 1,Month 3,66.90636682,4.220991592,38.07031114
Jinja,AM,M,Hour 1,Month 3,84.00484772,2.569138062,23.90995076
Jinja,AM,M,Hour 2,Month 1,86.66853575,2.594882228,33.90175557
Jinja,AM,M,Hour 3,Month 2,85.72365814,2.550612968,22.08716276
Jinja,AM,M,Hour 1,Month 3,69.6304077,3.610668481,26.39083383
Jinja,AM,M,Hour 3,Month 2,89.97294482,2.375692096,26.20848511
Jinja,AM,M,Hour 2,Month 1,69.40748193,4.122875751,20.81233233
Jinja,AM,M,Hour 3,Month 3,63.14443398,4.552095272,20.15214162
Jinja,AM,M,Hour 2,Month 2,67.11392002,3.817299116,34.79970254
Jinja,AM,M,Hour 1,Month 2,73.04610391,3.151503751,20.20084438
Jinja,AM,M,Hour 2,Month 2,66.03539173,3.863438549,29.29288146
Jinja,AM,M,Hour 3,Month 1,61.75727468,4.550682781,29.67513678
Jinja,AM,M,Hour 2,Month 2,84.04111801,3.187677724,30.32527446
Jinja,AM,M,Hour 3,Month 2,71.68367068,3.553023986,18.95070553
Jinja,AM,M,Hour 1,Month 3,76.27798951,3.084442307,33.13990188
Jinja,AM,M,Hour 1,Month 2,106.6121915,0.814158759,21.80030421
Jinja,AM,M,Hour 1,Month 1,72.93128526,3.160001097,37.52281071
Jinja,AM,M,Hour 3,Month 3,104.0889628,0.909711521,30.91251606
Jinja,AM,M,Hour 2,Month 2,61.33463166,4.205687931,37.82529521
Jinja,AM,M,Hour 2,Month 1,64.32634656,4.174609545,27.58182817
Jinja,AM,M,Hour 2,Month 2,72.54413015,3.274173003,34.22330244
Jinja,AM,M,Hour 2,Month 1,75.06111183,3.281046825,28.40124862
Jinja,AM,M,Hour 1,Month 3,78.5008295,3.428601422,16.16657853
Jinja,AM,M,Hour 1,Month 3,81.20794408,2.673304892,22.9004715
Jinja,AM,M,Hour 3,Month 3,79.44519507,2.609467821,20.71995076
Jinja,AM,M,Hour 1,Month 3,76.95859886,3.470850343,32.0051902
Jinja,AM,M,Hour 3,Month 2,58.49087643,4.473070193,36.55558335
Jinja,AM,M,Hour 2,Month 1,82.81142759,2.323307758,17.24964233
Jinja,AM,M,Hour 2,Month 1,86.17124314,2.57227103,19.06981304
Jinja,AM,M,Hour 1,Month 3,83.93713652,2.549505424,26.59132225
Jinja,AM,M,Hour 3,Month 2,70.72900175,3.779386797,31.04516275
Jinja,AM,M,Hour 2,Month 2,79.59113242,2.730630906,20.49048788
Jinja,AM,M,Hour 1,Month 3,74.83770629,3.264109613,39.11583172
Jinja,AM,M,Hour 2,Month 2,82.86583399,2.438020691,26.70476744
Jinja,AM,M,Hour 1,Month 3,72.16256824,3.396105352,14.65556874
Jinja,AM,M,Hour 2,Month 2,90.01800134,2.371087856,27.55191933
Jinja,AM,M,Hour 3,Month 3,107.5450083,0.860878028,17.71445103
Jinja,AM,M,Hour 1,Month 2,95.32515992,1.765364235,33.88246195
Jinja,AM,M,Hour 1,Month 1,86.07073356,2.306604068,30.70575874
Jinja,AM,M,Hour 1,Month 1,82.25200951,2.966344058,19.20805827
Jinja,AM,M,Hour 3,Month 1,72.32019495,3.573617845,45.52771049
Jinja,AM,M,Hour 1,Month 2,89.04373421,1.987312944,13.74420267
Jinja,AM,M,Hour 1,Month 2,77.63566158,3.37271858,29.37691039
Jinja,AM,M,Hour 1,Month 1,66.40712521,3.95187737,37.19995177
Jinja,AM,M,Hour 2,Month 1,103.6489131,1.162615005,11.05478495
Jinja,AM,M,Hour 3,Month 3,74.72323757,3.437989486,40.98981721
Jinja,AM,M,Hour 2,Month 3,79.53613773,3.427259402,25.26996346
Jinja,AM,M,Hour 1,Month 3,78.80410115,3.256731373,34.75784696
Jinja,AM,M,Hour 2,Month 1,87.6794083,2.453835325,43.10972696
Jinja,AM,M,Hour 3,Month 2,81.6577932,2.748090577,32.24618669
